Pressure1,Pressure2,Pressure3,Pressure4,AirPressure1,AirPressure2,AirPressure3,AirPressure4,AirPressure5,AirPressure6
18.6,61.5,10.1,32.8,0.89,0.8,0.83,0.88,0.85,1.01
30.2,65.2,4.2,32.1,0.89,0.8,0.83,0.88,0.85,1.02
24.4,57.4,4.5,29.4,0.89,0.8,0.83,0.88,0.85,1.01
6.6,30.2,3.7,65.5,0.89,0.8,0.83,0.88,0.85,0.99
5.4,33.5,-0.6,62.6,0.89,0.8,0.83,0.88,0.85,0.99
6.6,29.8,2.8,72.3,0.89,0.8,0.83,0.88,0.85,0.99
132.7,27.8,208.4,426.2,0.89,0.8,0.85,1.0,0.84,0.84
169.6,-6.6,124.0,471.0,0.9,0.81,0.86,1.08,0.85,0.86
158.1,-21.5,130.2,442.0,0.9,0.81,0.87,1.08,0.85,0.86
153.1,26.8,216.7,183.6,0.9,0.81,0.86,1.07,0.85,0.86
169.1,1.0,156.1,195.8,0.9,0.81,0.86,1.08,0.85,0.86
67.2,28.5,109.5,130.9,0.9,0.81,0.86,0.88,1.13,0.86
52.0,25.3,114.1,134.2,0.9,0.8,0.86,0.88,1.09,0.86
128.8,19.7,95.0,331.4,0.89,0.8,0.85,0.94,1.05,0.86
160.9,-7.2,126.6,321.8,0.89,0.8,0.85,0.93,1.04,0.86
145.8,12.5,121.0,307.9,0.89,0.81,0.85,0.95,1.04,0.86
50.9,61.7,61.2,352.1,0.89,0.81,0.86,0.88,0.89,0.86
30.8,21.0,9.9,435.7,0.89,0.8,0.86,0.88,0.9,0.86
85.2,21.1,94.4,340.6,0.89,0.81,0.85,0.88,1.1,0.86
77.3,54.9,62.5,616.8,0.9,0.81,0.88,0.89,0.94,0.97
31.3,70.6,61.8,564.6,0.9,0.81,0.88,0.89,0.94,0.95
51.3,66.5,61.3,359.5,0.9,0.82,0.86,0.89,1.06,0.96
74.6,54.1,91.3,375.3,0.9,0.81,0.86,0.89,1.04,0.99
46.1,53.7,53.0,399.8,0.9,0.81,0.88,0.89,0.96,0.96
83.7,107.5,70.6,401.7,0.9,0.81,0.89,0.89,0.97,0.95
151.9,-6.7,224.8,82.0,0.9,0.8,0.85,1.04,0.85,0.86
101.0,8.9,211.7,98.7,0.9,0.8,0.86,1.0,0.85,0.85
107.0,3.0,248.3,119.8,0.89,0.8,0.86,0.98,0.85,0.85
105.7,-16.4,225.7,85.9,0.9,0.8,0.86,0.97,0.85,0.86
99.0,3.1,209.7,107.0,0.9,0.81,0.86,0.98,0.85,0.85
78.7,22.4,250.6,76.0,0.9,0.8,0.86,1.01,0.85,0.86
47.1,24.8,259.6,101.3,0.89,0.8,0.86,1.01,0.85,0.86
86.8,32.4,253.5,90.6,0.89,0.81,0.86,1.01,0.85,0.85
46.1,67.0,74.8,62.9,0.89,0.8,0.85,0.88,1.11,0.85
54.5,57.2,74.4,55.8,0.9,0.8,0.85,0.88,1.09,0.86
25.4,216.5,1022.6,-12.2,0.89,0.8,0.85,0.88,1.08,0.86
27.0,53.5,115.2,59.9,0.89,0.81,0.86,0.88,1.03,0.86
39.5,64.2,115.2,63.3,0.89,0.8,0.86,0.88,1.05,0.85
24.3,55.4,106.0,73.6,0.89,0.8,0.86,0.88,1.04,0.86
75.0,64.7,25.8,96.8,0.89,0.8,0.86,0.88,1.07,0.86
78.9,64.0,27.1,103.8,0.89,0.8,0.86,0.88,1.07,0.86
65.4,65.4,18.7,93.8,0.89,0.8,0.86,0.88,1.07,0.85
27.8,133.7,72.7,241.8,0.89,0.81,0.85,0.88,0.85,1.02
23.2,140.9,67.7,225.6,0.89,0.8,0.85,0.88,0.85,1.02
-11.9,129.4,42.5,261.6,0.89,0.81,0.85,0.88,0.85,1.01
-2.7,128.9,81.7,214.1,0.89,0.81,0.85,0.88,0.85,1.04
5.3,133.5,86.3,206.5,0.89,0.8,0.85,0.88,0.85,1.03
29.3,113.6,65.5,244.2,0.89,0.81,0.85,0.88,0.85,1.03
19.6,88.2,62.5,250.0,0.89,0.81,0.86,0.88,0.85,0.96
9.8,85.0,85.2,234.2,0.89,0.8,0.86,0.89,0.86,0.95
16.5,83.5,72.7,227.3,0.89,0.8,0.86,0.88,0.86,0.95
101.7,20.4,230.4,95.3,0.89,0.8,0.85,1.0,0.86,0.87
122.8,22.1,208.6,97.5,0.89,0.81,0.85,1.02,0.86,0.87
33.4,36.5,179.7,98.6,0.9,0.81,0.86,0.93,0.89,0.89
52.2,13.6,210.4,111.5,0.9,0.81,0.86,0.92,0.9,0.89
133.1,-23.3,214.9,97.8,0.9,0.81,0.86,0.88,0.86,0.89
73.1,1.7,158.6,108.6,0.9,0.81,0.86,0.89,0.86,0.88
9.2,27.6,0.4,70.9,0.89,0.8,0.85,0.86,0.97,0.91
6.0,28.5,-0.3,70.5,0.89,0.81,0.85,0.87,0.98,0.9
12.7,22.2,1.7,57.3,0.89,0.8,0.85,0.87,0.99,0.9
-2.0,27.0,38.0,33.6,0.9,0.81,0.86,0.89,0.86,0.91
1.4,23.2,44.0,30.3,0.89,0.81,0.86,0.89,0.86,0.9
32.0,23.3,58.1,81.0,0.9,0.81,0.86,0.89,0.86,0.91
26.3,26.5,67.3,81.2,0.9,0.81,0.87,0.89,0.86,0.91
2.8,24.0,57.9,10.2,0.89,0.8,0.86,0.86,0.83,0.85
10.9,29.8,76.9,90.1,0.89,0.8,0.86,0.86,0.83,0.87
3.0,19.6,76.7,162.2,0.9,0.81,0.89,0.88,0.85,0.89
8.7,38.7,72.6,81.4,0.89,0.81,0.87,0.87,0.83,0.96
48.4,32.2,180.3,8.1,0.89,0.8,0.86,1.05,0.85,0.86
63.7,25.6,179.6,-2.0,0.89,0.81,0.86,1.04,0.85,0.85
16.8,11.4,225.2,46.8,0.89,0.81,0.86,1.04,0.84,0.85
29.4,13.8,239.0,47.3,0.89,0.81,0.86,1.04,0.84,0.86
13.3,1.5,231.4,45.0,0.89,0.8,0.86,1.0,0.84,0.86
17.6,10.6,229.1,58.7,0.89,0.8,0.86,1.01,0.84,0.85
23.2,16.1,11.0,130.2,0.89,0.81,0.85,0.88,1.08,0.86
18.1,32.3,12.0,130.4,0.89,0.81,0.86,0.87,1.05,0.86
13.4,3.3,20.1,142.2,0.89,0.8,0.85,0.88,1.14,0.85
18.0,3.0,33.1,66.1,0.89,0.8,0.85,0.88,1.06,0.86
3.8,19.2,28.8,88.5,0.89,0.8,0.85,0.87,1.08,0.85
8.3,14.5,30.8,81.6,0.89,0.8,0.85,0.87,1.08,0.85
11.5,14.4,31.0,90.8,0.89,0.8,0.85,0.87,1.08,0.85
27.3,80.7,4.2,71.1,0.89,0.8,0.84,0.87,0.85,1.06
30.0,55.9,14.1,125.3,0.89,0.81,0.85,0.88,0.85,1.02
37.0,72.2,4.7,98.2,0.89,0.8,0.85,0.88,0.85,1.05
24.4,69.0,8.1,92.0,0.89,0.8,0.85,0.87,0.85,1.06
35.5,73.7,6.2,63.1,0.89,0.81,0.85,0.87,0.86,1.06
2.5,1.3,18.1,18.0,0.89,0.8,0.85,0.88,0.85,0.86
0.8,1.4,12.4,17.9,0.89,0.81,0.85,0.88,0.85,0.86
60.1,27.8,70.5,55.2,0.89,0.8,0.86,0.95,0.94,0.86
52.0,25.0,83.9,47.2,0.89,0.81,0.86,0.94,0.93,0.86
16.6,65.0,226.3,72.4,0.89,0.81,0.86,0.97,0.86,0.86
39.1,33.1,202.7,78.5,0.89,0.8,0.86,0.98,0.86,0.86
1.1,13.0,256.8,46.3,0.89,0.8,0.85,0.92,0.85,0.86
24.2,13.8,248.1,36.1,0.89,0.8,0.85,0.93,0.85,0.86
-3.0,26.7,91.5,12.9,0.89,0.8,0.85,0.87,1.02,0.87
16.1,33.0,97.3,1.0,0.89,0.8,0.85,0.87,1.02,0.87
12.8,43.2,88.8,53.0,0.89,0.8,0.86,0.87,1.0,0.88
23.0,33.4,77.7,67.0,0.89,0.8,0.86,0.87,0.98,0.88
10.6,-10.1,203.6,61.0,0.89,0.8,0.85,0.89,0.92,0.86
64.2,3.9,111.9,67.7,0.89,0.81,0.85,0.9,1.03,0.85
22.2,64.8,35.6,186.7,0.89,0.8,0.85,0.87,0.85,0.99
7.3,61.1,50.5,177.9,0.89,0.8,0.86,0.87,0.85,1.0
25.4,58.1,71.2,197.7,0.89,0.8,0.86,0.87,0.85,1.0
25.9,44.6,47.3,185.4,0.89,0.8,0.84,0.87,0.85,1.0
34.4,32.9,64.0,157.8,0.89,0.8,0.85,0.87,0.86,1.0
17.3,14.7,243.9,44.0,0.89,0.8,0.85,1.03,0.85,0.86
20.3,22.4,252.9,35.6,0.89,0.8,0.85,1.02,0.85,0.86
16.2,10.9,267.2,30.5,0.89,0.8,0.85,1.02,0.85,0.86
13.9,1.0,119.2,35.8,0.89,0.8,0.85,1.0,0.85,0.86
4.0,0.3,132.1,40.4,0.89,0.8,0.85,1.01,0.85,0.86
29.7,-3.5,127.4,32.0,0.89,0.8,0.85,1.05,0.85,0.86
11.6,-5.5,119.3,22.9,0.89,0.8,0.85,1.02,0.85,0.86
0.4,15.6,33.8,40.6,0.88,0.79,0.84,0.86,1.05,0.85
-2.6,11.8,31.2,38.3,0.88,0.79,0.84,0.86,1.05,0.85
11.2,6.9,38.8,24.0,0.89,0.8,0.85,0.88,1.04,0.86
9.1,12.9,39.2,23.5,0.89,0.8,0.85,0.89,1.03,0.86
16.2,3.1,48.1,63.7,0.89,0.8,0.85,0.91,0.99,0.85
1.1,-2.0,45.4,45.3,0.89,0.8,0.85,0.91,0.97,0.85
15.1,73.8,-7.8,162.1,0.89,0.8,0.85,0.87,0.85,1.02
27.1,93.4,509.5,449.6,0.89,0.8,0.85,0.87,0.85,1.02
21.5,90.0,3.0,145.1,0.89,0.8,0.86,0.87,0.85,1.01
39.5,56.4,7.2,114.8,0.89,0.8,0.85,0.87,0.88,0.99
27.5,64.7,16.6,119.1,0.89,0.8,0.85,0.88,0.88,0.99
49.4,-1.4,136.1,43.2,0.89,0.8,0.85,1.08,0.85,0.85
22.3,10.9,117.3,47.7,0.89,0.8,0.85,1.06,0.85,0.86
8.6,1.3,122.4,23.1,0.89,0.8,0.85,1.02,0.85,0.85
15.1,4.6,118.5,19.6,0.89,0.8,0.85,1.02,0.85,0.85
30.3,6.6,57.6,77.8,0.89,0.8,0.85,1.02,0.87,0.87
36.1,-5.1,54.5,79.8,0.89,0.8,0.85,1.03,0.87,0.87
-0.6,11.0,6.9,111.5,0.89,0.8,0.85,0.87,0.98,0.85
3.3,94.0,5.1,148.4,0.89,0.8,0.85,0.87,1.16,0.85
18.1,103.3,6.1,84.1,0.89,0.8,0.86,0.87,1.01,0.86
15.6,90.4,6.2,75.9,0.89,0.8,0.86,0.87,1.02,0.86
1.6,75.3,4.2,95.2,0.89,0.8,0.85,0.87,1.08,0.89
12.1,76.2,6.9,95.2,0.89,0.8,0.85,0.87,1.08,0.89
29.7,45.0,9.2,109.4,0.89,0.81,0.86,0.87,0.87,1.02
35.7,38.5,6.7,95.0,0.89,0.8,0.85,0.87,0.86,1.02
32.3,3.0,24.0,100.6,0.89,0.8,0.86,0.88,0.86,0.96
22.7,10.7,27.5,108.4,0.89,0.8,0.85,0.89,0.88,0.96
22.7,41.8,-5.2,133.9,0.89,0.8,0.85,0.87,0.84,1.04
20.6,37.7,-0.0,142.5,0.89,0.81,0.84,0.87,0.84,1.04
68.9,107.2,105.0,18.1,0.89,0.8,0.86,1.04,0.85,0.85
44.2,102.7,110.3,29.1,0.89,0.81,0.85,1.04,0.85,0.85
56.7,109.1,100.0,14.3,0.89,0.8,0.86,1.0,0.85,0.85
48.3,111.8,101.5,18.4,0.89,0.8,0.86,1.0,0.85,0.85
100.2,121.2,96.8,-0.8,0.89,0.8,0.85,1.03,0.85,0.85
100.1,98.9,96.7,17.6,0.89,0.8,0.85,1.04,0.85,0.85
6.3,93.9,3.7,126.8,0.89,0.8,0.86,0.88,1.03,0.86
3.6,99.4,19.8,115.0,0.89,0.8,0.85,0.89,1.04,0.85
3.5,96.0,36.1,70.4,0.89,0.81,0.86,0.89,1.04,0.85
7.9,97.0,30.4,80.1,0.89,0.81,0.86,0.88,1.04,0.85
28.6,88.1,5.5,85.8,0.89,0.8,0.86,0.89,1.01,0.87
25.4,94.1,5.0,81.7,0.89,0.8,0.86,0.89,1.02,0.88
31.8,44.4,17.0,160.3,0.89,0.81,0.87,0.87,0.86,0.98
28.9,1.7,24.7,103.8,0.89,0.81,0.87,0.87,0.9,0.96
-0.0,12.3,9.6,195.5,0.89,0.8,0.86,0.87,0.84,0.96
6.4,46.0,7.6,171.3,0.89,0.8,0.87,0.87,0.84,0.99
14.7,10.2,19.9,180.6,0.89,0.8,0.84,0.88,0.84,0.88
29.9,60.1,17.6,107.4,0.89,0.8,0.89,0.88,0.87,1.01
75.4,29.3,191.5,15.9,0.89,0.81,0.85,1.07,0.84,0.85
71.4,38.3,139.8,32.7,0.89,0.8,0.86,1.05,0.85,0.85
7.2,17.1,200.4,69.3,0.89,0.8,0.86,0.97,0.85,0.85
15.5,20.0,206.3,62.6,0.89,0.8,0.85,0.98,0.85,0.85
28.9,40.1,214.6,36.8,0.89,0.81,0.85,1.0,0.84,0.85
22.8,51.2,197.3,44.5,0.89,0.8,0.85,1.01,0.85,0.85
13.6,20.7,38.5,8.2,0.89,0.81,0.85,0.87,1.06,0.86
14.6,23.8,39.0,21.9,0.89,0.8,0.85,0.87,1.07,0.86
26.4,-4.4,26.1,126.2,0.89,0.81,0.86,0.87,0.95,0.86
36.1,-2.7,44.4,85.0,0.89,0.8,0.86,0.87,1.01,0.86
23.3,8.0,27.5,52.1,0.89,0.8,0.85,0.87,1.0,0.88
30.1,-2.8,39.2,54.5,0.89,0.8,0.86,0.87,1.02,0.86
15.6,101.2,-1.6,160.7,0.89,0.8,0.85,0.86,0.84,0.99
12.2,98.4,3.6,163.7,0.89,0.8,0.85,0.87,0.84,1.0
20.5,184.4,-12.3,204.6,0.89,0.8,0.87,0.87,0.84,0.94
8.4,102.0,-6.8,206.6,0.89,0.8,0.86,0.87,0.84,0.98
25.9,101.4,-4.7,192.7,0.89,0.8,0.86,0.87,0.84,0.99
33.9,38.5,219.8,82.6,0.89,0.81,0.86,0.95,0.85,0.85
24.5,150.5,996.8,72.3,0.89,0.8,0.85,0.96,0.84,0.85
19.0,59.1,201.7,86.9,0.89,0.8,0.85,0.99,0.84,0.85
7.6,49.2,207.3,81.4,0.89,0.8,0.85,0.99,0.84,0.85
8.5,60.5,218.4,62.1,0.89,0.8,0.85,0.98,0.84,0.85
9.1,45.5,228.8,67.6,0.89,0.8,0.85,1.04,0.84,0.85
15.9,26.0,36.9,16.3,0.89,0.81,0.86,0.88,0.96,0.85
20.0,24.7,38.5,34.4,0.89,0.8,0.86,0.87,1.0,0.85
36.9,36.4,32.1,51.7,0.89,0.81,0.85,0.88,1.01,0.85
29.0,34.7,40.7,48.7,0.89,0.8,0.85,0.87,1.01,0.85
29.8,17.9,27.0,75.2,0.89,0.8,0.85,0.87,1.0,0.85
40.1,19.0,32.1,79.2,0.89,0.8,0.85,0.87,1.0,0.0
21.0,95.6,15.9,100.9,0.89,0.8,0.87,0.87,0.88,0.93
28.3,90.2,15.3,111.7,0.89,0.8,0.87,0.87,0.88,0.93
31.0,111.6,9.5,145.7,0.89,0.8,0.86,0.87,0.85,0.99
6.4,4.5,-0.6,132.9,0.89,0.8,0.86,0.87,0.85,0.93
13.1,65.0,5.5,215.2,0.89,0.81,0.85,0.87,0.85,0.96
-0.8,65.0,8.5,196.3,0.89,0.8,0.85,0.87,0.85,0.95
189.5,50.2,88.9,46.5,0.89,0.8,0.84,1.03,0.84,0.85
161.9,43.5,98.6,84.5,0.89,0.81,0.83,1.05,0.84,0.85
166.9,38.5,99.9,69.3,0.89,0.8,0.83,1.05,0.84,0.85
184.1,35.8,70.5,82.6,0.89,0.8,0.83,1.05,0.84,0.85
184.1,54.8,74.8,77.1,0.89,0.8,0.83,1.06,0.84,0.85
183.0,53.7,58.3,84.4,0.89,0.8,0.83,1.05,0.84,0.85
167.7,42.2,66.1,74.7,0.89,0.8,0.84,1.05,0.84,0.85
175.5,34.1,60.6,66.3,0.89,0.8,0.83,1.05,0.84,0.85
179.4,52.7,81.4,51.9,0.89,0.8,0.83,1.05,0.84,0.85
179.9,7.7,34.9,172.7,0.88,0.79,0.82,0.85,1.01,0.84
167.5,34.4,45.1,161.7,0.88,0.79,0.82,0.85,1.02,0.83
184.1,11.0,45.9,171.4,0.88,0.79,0.82,0.85,1.01,0.84
175.9,-4.8,37.1,190.0,0.89,0.8,0.83,0.89,1.03,0.85
178.3,7.5,43.0,169.1,0.89,0.8,0.83,0.89,1.03,0.84
175.0,-2.5,58.7,174.3,0.89,0.8,0.84,0.88,1.03,0.84
187.1,-7.9,58.0,191.9,0.89,0.81,0.83,0.88,1.0,0.85
168.2,22.2,42.4,168.7,0.89,0.81,0.84,0.89,0.99,0.85
56.8,53.3,25.8,67.9,0.89,0.81,0.83,0.88,0.84,1.02
57.0,54.1,21.7,68.0,0.89,0.81,0.83,0.88,0.84,1.02
49.4,65.8,22.2,73.5,0.89,0.81,0.83,0.88,0.84,1.03
24.0,95.6,19.0,22.1,0.89,0.8,0.83,0.88,0.84,1.04
21.5,102.9,24.6,21.3,0.89,0.8,0.83,0.88,0.84,1.04
21.0,106.0,22.5,16.1,0.89,0.8,0.83,0.88,0.84,1.04
56.1,86.4,27.9,2.4,0.89,0.8,0.84,0.88,0.85,1.01
41.1,81.2,26.0,16.9,0.89,0.8,0.83,0.87,0.85,1.0
59.1,85.8,36.3,6.9,0.89,0.8,0.83,0.87,0.85,1.0
181.8,24.7,74.5,135.1,0.89,0.8,0.84,1.06,0.84,0.85
169.7,40.2,69.2,126.5,0.89,0.8,0.84,1.06,0.84,0.85
186.0,57.8,92.6,81.1,0.89,0.8,0.83,1.03,0.84,0.85
183.3,36.1,90.5,99.1,0.89,0.81,0.84,1.02,0.85,0.85
173.4,24.7,145.7,90.6,0.89,0.8,0.84,1.02,0.85,0.85
173.6,20.1,35.2,89.3,0.89,0.8,0.84,1.05,0.85,0.85
182.2,41.6,4.1,100.5,0.89,0.81,0.84,1.05,0.85,0.85
176.9,27.6,37.7,190.9,0.89,0.8,0.84,0.87,1.11,0.85
168.9,3.8,40.9,178.1,0.89,0.81,0.85,0.88,1.11,0.85
180.9,19.8,46.9,189.0,0.89,0.81,0.84,0.87,1.11,0.85
259.2,216.0,895.0,187.1,0.89,0.81,0.84,0.87,1.06,0.85
189.0,57.9,13.0,158.3,0.89,0.81,0.84,0.87,1.06,0.85
184.2,63.2,-0.8,156.8,0.89,0.8,0.84,0.87,1.06,0.85
190.0,9.6,83.0,159.9,0.89,0.81,0.83,0.88,0.96,0.85
195.0,21.7,89.6,182.0,0.89,0.81,0.84,0.87,0.97,0.85
178.1,5.3,69.3,197.4,0.89,0.81,0.84,0.88,0.96,0.85
29.2,93.6,27.6,11.3,0.89,0.8,0.84,0.87,0.83,1.02
36.6,87.0,27.3,11.7,0.89,0.8,0.84,0.87,0.83,1.03
16.8,107.3,12.6,72.2,0.88,0.8,0.83,0.85,0.83,0.96
43.2,93.4,11.3,62.6,0.88,0.8,0.83,0.85,0.83,0.97
54.1,79.3,17.1,28.1,0.89,0.81,0.84,0.87,0.85,0.98
54.9,76.7,23.9,21.2,0.89,0.81,0.84,0.87,0.85,0.99
60.6,72.9,27.7,26.1,0.89,0.81,0.84,0.87,0.85,0.99
185.0,55.0,10.1,95.7,0.89,0.8,0.84,1.03,0.84,0.85
171.5,69.4,84.8,103.9,0.89,0.8,0.85,1.01,0.85,0.85
174.2,40.5,19.1,101.4,0.89,0.81,0.85,1.04,0.85,0.85
174.3,51.1,81.0,62.6,0.89,0.81,0.84,1.03,0.85,0.85
184.1,55.3,66.8,65.1,0.89,0.81,0.84,1.03,0.84,0.85
188.7,40.1,54.9,58.4,0.89,0.8,0.84,1.03,0.84,0.85
187.9,49.7,61.6,44.9,0.89,0.81,0.84,1.0,0.85,0.85
192.5,57.9,52.7,33.4,0.89,0.8,0.85,1.0,0.85,0.85
179.7,60.9,53.4,39.4,0.89,0.8,0.84,1.01,0.85,0.85
172.4,2.9,17.1,180.5,0.89,0.81,0.85,0.88,1.03,0.85
183.8,7.4,21.9,167.3,0.89,0.81,0.84,0.88,1.03,0.85
187.4,13.8,18.1,166.9,0.89,0.81,0.84,0.88,1.03,0.85
188.2,45.6,88.5,170.3,0.89,0.81,0.84,0.88,0.96,0.85
172.0,58.6,44.9,168.3,0.89,0.81,0.84,0.88,0.97,0.85
183.9,12.3,20.8,117.7,0.89,0.81,0.84,0.88,0.9,0.85
180.9,11.4,18.5,128.2,0.89,0.81,0.84,0.88,0.91,0.85
126.7,67.3,12.3,186.7,0.89,0.8,0.84,0.87,0.85,0.99
112.9,53.4,30.3,201.5,0.89,0.81,0.84,0.88,0.85,0.99
127.2,48.1,-0.1,192.4,0.89,0.81,0.85,0.88,0.85,0.99
19.5,125.0,18.0,42.8,0.89,0.81,0.84,0.87,0.85,1.0
12.6,109.3,18.5,43.6,0.89,0.81,0.84,0.87,0.84,1.0
14.1,109.7,18.8,36.2,0.89,0.81,0.84,0.87,0.84,1.0
46.9,90.4,9.0,20.4,0.89,0.81,0.83,0.87,0.85,0.99
44.3,78.6,4.8,19.6,0.89,0.81,0.83,0.88,0.85,0.99
156.7,42.0,112.8,93.6,0.89,0.81,0.84,1.01,0.85,0.85
171.5,41.9,120.7,70.0,0.89,0.81,0.84,1.01,0.85,0.85
180.2,27.5,92.0,96.3,0.89,0.81,0.84,1.01,0.85,0.86
159.7,56.8,65.3,79.5,0.89,0.81,0.84,1.03,0.84,0.85
181.7,72.4,98.3,87.9,0.89,0.81,0.84,1.02,0.85,0.85
161.7,57.7,118.5,96.4,0.89,0.81,0.85,1.02,0.84,0.85
146.1,79.9,115.4,40.1,0.89,0.81,0.84,0.99,0.85,0.85
177.1,57.9,122.1,48.9,0.89,0.81,0.84,1.0,0.85,0.86
184.0,66.1,111.5,42.6,0.89,0.81,0.84,1.0,0.85,0.85
189.1,9.4,5.5,181.3,0.89,0.8,0.84,0.88,1.06,0.85
192.3,0.5,10.5,187.7,0.89,0.8,0.84,0.88,1.08,0.85
162.1,3.3,1.9,174.7,0.89,0.81,0.84,0.88,1.07,0.85
108.9,19.3,28.6,118.7,0.89,0.81,0.84,0.88,0.98,0.85
97.7,9.6,1.0,114.4,0.89,0.81,0.84,0.88,0.98,0.85
116.7,20.0,26.6,116.6,0.89,0.81,0.84,0.88,0.97,0.85
118.6,17.9,21.7,146.5,0.89,0.81,0.84,0.88,0.99,0.85
131.1,26.4,17.6,146.1,0.89,0.81,0.84,0.88,0.97,0.85
111.9,33.9,21.5,142.3,0.89,0.81,0.84,0.88,0.98,0.85
35.1,52.4,6.4,16.7,0.89,0.81,0.83,0.88,0.85,1.03
36.3,52.3,4.4,18.9,0.89,0.8,0.84,0.88,0.85,1.04
38.9,61.0,8.2,15.5,0.89,0.8,0.84,0.88,0.85,1.04
22.9,62.1,4.4,38.7,0.89,0.8,0.83,0.88,0.85,1.01
21.1,59.6,5.1,26.8,0.89,0.8,0.83,0.88,0.85,1.02
22.9,61.4,6.6,31.0,0.89,0.8,0.83,0.88,0.85,1.01
10.2,32.5,0.4,62.2,0.89,0.8,0.83,0.88,0.85,0.99
8.5,34.4,0.2,63.5,0.89,0.8,0.83,0.88,0.85,0.99
5.7,28.4,4.6,69.1,0.89,0.8,0.83,0.88,0.85,0.99
166.3,11.4,198.5,397.8,0.89,0.8,0.85,1.0,0.84,0.84
174.4,-8.9,121.4,445.3,0.9,0.81,0.86,1.08,0.85,0.86
177.0,-1.2,128.9,457.8,0.9,0.81,0.87,1.08,0.85,0.86
157.9,-5.8,214.6,213.8,0.9,0.81,0.86,1.07,0.85,0.86
156.8,-12.6,127.0,217.2,0.9,0.81,0.86,1.08,0.85,0.86
60.3,29.4,98.0,136.6,0.9,0.81,0.86,0.88,1.13,0.86
58.7,22.7,101.4,143.0,0.9,0.8,0.86,0.88,1.09,0.86
151.0,-1.9,115.5,319.7,0.89,0.8,0.85,0.94,1.05,0.86
122.4,-2.4,135.1,317.1,0.89,0.8,0.85,0.93,1.04,0.86
126.3,14.1,94.5,310.8,0.89,0.81,0.85,0.95,1.04,0.86
76.1,39.6,73.9,343.3,0.89,0.81,0.86,0.88,0.89,0.86
28.4,31.3,-4.3,435.5,0.89,0.8,0.86,0.88,0.9,0.86
64.4,37.1,87.1,326.0,0.89,0.81,0.85,0.88,1.1,0.86
44.4,97.0,68.7,591.1,0.9,0.81,0.88,0.89,0.94,0.97
47.9,117.0,42.1,579.6,0.9,0.81,0.88,0.89,0.94,0.95
47.8,30.1,54.9,370.7,0.9,0.82,0.86,0.89,1.06,0.96
57.4,64.0,73.2,368.3,0.9,0.81,0.86,0.89,1.04,0.99
58.6,108.0,32.6,396.9,0.9,0.81,0.88,0.89,0.96,0.96
73.9,74.4,74.6,370.9,0.9,0.81,0.89,0.89,0.97,0.95
151.4,-3.9,221.2,69.0,0.9,0.8,0.85,1.04,0.85,0.86
109.9,5.8,208.7,122.9,0.9,0.8,0.86,1.0,0.85,0.85
114.4,1.8,231.8,86.6,0.89,0.8,0.86,0.98,0.85,0.85
119.8,-13.2,241.7,100.4,0.9,0.8,0.86,0.97,0.85,0.86
91.3,11.1,231.0,79.8,0.9,0.81,0.86,0.98,0.85,0.85
104.4,42.9,240.9,114.6,0.9,0.8,0.86,1.01,0.85,0.86
88.9,25.4,278.4,91.4,0.89,0.8,0.86,1.01,0.85,0.86
76.3,28.8,244.8,97.9,0.89,0.81,0.86,1.01,0.85,0.85
57.5,58.0,78.6,59.4,0.89,0.8,0.85,0.88,1.11,0.85
51.6,65.1,61.2,62.9,0.9,0.8,0.85,0.88,1.09,0.86
49.9,149.8,973.5,33.8,0.89,0.8,0.85,0.88,1.08,0.86
20.6,58.8,107.7,65.8,0.89,0.81,0.86,0.88,1.03,0.86
28.0,53.1,105.9,82.0,0.89,0.8,0.86,0.88,1.05,0.85
12.7,60.5,110.6,72.2,0.89,0.8,0.86,0.88,1.04,0.86
80.9,71.2,31.8,108.7,0.89,0.8,0.86,0.88,1.07,0.86
86.1,67.8,23.9,98.9,0.89,0.8,0.86,0.88,1.07,0.86
82.7,43.2,17.7,86.1,0.89,0.8,0.86,0.88,1.07,0.85
16.4,141.4,68.7,249.9,0.89,0.81,0.85,0.88,0.85,1.02
19.0,135.7,57.2,232.0,0.89,0.8,0.85,0.88,0.85,1.02
7.5,105.2,45.0,236.1,0.89,0.81,0.85,0.88,0.85,1.01
3.5,145.1,78.7,197.9,0.89,0.81,0.85,0.88,0.85,1.04
23.0,123.7,79.3,209.4,0.89,0.8,0.85,0.88,0.85,1.03
13.6,137.3,67.0,216.0,0.89,0.81,0.85,0.88,0.85,1.03
9.0,84.7,78.6,242.0,0.89,0.81,0.86,0.88,0.85,0.96
5.0,82.0,77.4,235.5,0.89,0.8,0.86,0.89,0.86,0.95
15.4,83.3,58.5,257.2,0.89,0.8,0.86,0.88,0.86,0.95
88.6,9.4,216.8,96.9,0.89,0.8,0.85,1.0,0.86,0.87
93.0,8.7,207.6,109.0,0.89,0.81,0.85,1.02,0.86,0.87
49.4,18.9,190.3,110.6,0.9,0.81,0.86,0.93,0.89,0.89
43.7,15.1,204.2,82.1,0.9,0.81,0.86,0.92,0.9,0.89
144.9,6.4,205.7,89.9,0.9,0.81,0.86,0.88,0.86,0.89
72.3,9.8,149.5,98.4,0.9,0.81,0.86,0.89,0.86,0.88
6.2,25.1,0.5,67.3,0.89,0.8,0.85,0.86,0.97,0.91
10.6,24.6,-0.5,69.4,0.89,0.81,0.85,0.87,0.98,0.9
